location,geo_lat,geo_long,number_of_rooms,number_of_toilets,surface_size,price
4.0,10.7776775360107,106.75783538818405,2.0,2.0,78.0,1500.0
4.0,10.774202346801758,106.76191711425781,2.0,2.0,60.0,1320.0
4.0,10.7887182,106.767944,2.0,2.0,51.0,950.0
4.0,10.79030641163631,106.77055621147156,2.0,2.0,77.0,1617.0
4.0,10.790443420410156,106.77030944824219,2.0,2.0,78.0,1600.0
4.0,10.790443420410156,106.77030944824219,2.0,2.0,80.0,1590.0
4.0,10.790364376894399,106.77049720287323,2.0,2.0,82.0,1590.0
4.0,10.7921094894409,106.77737426757801,2.0,2.0,60.0,1000.0
4.0,10.790443420410156,106.77030944824219,2.0,2.0,81.0,1870.0
4.0,10.7904434204102,106.77030944824196,2.0,2.0,80.0,1600.0
4.0,10.7903222203442,106.77043282985699,2.0,2.0,80.0,1650.0
4.0,10.7742023,106.761917,2.0,2.0,63.0,1200.0
4.0,10.788697145182,106.76812136173203,2.0,1.0,50.0,850.0
4.0,10.79849,106.7436,2.0,1.0,62.0,1250.0
4.0,10.78872349316899,106.76807308197021,2.0,1.0,51.0,867.0
4.0,10.78872349316899,106.76809453964233,2.0,1.0,51.0,867.0
4.0,10.788718223571777,106.7679443359375,2.0,1.0,50.0,850.0
4.0,10.7887182235718,106.76794433593795,2.0,1.0,51.0,867.0
4.0,10.78776,106.7425,1.0,1.0,51.0,1120.0
4.0,10.78776,106.7425,1.0,1.0,51.0,1120.0
4.0,10.798492431640625,106.7435531616211,2.0,1.0,62.8,1450.0
1.0,20.9625316,105.83991270000001,2.0,2.0,65.0,910.0
4.0,10.8028289,106.74555499999997,1.0,1.0,39.0,850.0
4.0,10.7872729,106.74981049999997,2.0,2.0,80.1,1660.0
1.0,20.96424,105.8266,2.0,2.0,67.0,938.0
1.0,20.96424,105.8266,2.0,2.0,65.0,910.0
4.0,10.7967947,106.75884940000003,2.0,2.0,80.0,1750.0
4.0,10.7967947,106.75884940000003,2.0,2.0,80.0,1750.0
1.0,20.96424,105.8266,2.0,2.0,65.0,975.0
4.0,10.7902549651627,106.74190800842894,2.0,2.0,90.0,1750.0
4.0,10.7967947,106.75884940000003,2.0,2.0,80.0,1750.0
4.0,10.7859726,106.731407,2.0,2.0,90.0,1900.0
4.0,10.7844627,106.7603239,1.0,1.0,45.0,765.0
4.0,10.7872729,106.74981049999997,2.0,1.0,45.0,774.0
4.0,10.7887378408492,106.76792633923503,1.0,2.0,45.0,765.0
4.0,10.7887182235718,106.76794433593795,1.0,2.0,45.0,765.0
4.0,10.7887182235718,106.76794433593795,1.0,2.0,45.0,765.0
4.0,10.7883043,106.77695590000008,2.0,2.0,45.0,765.0
4.0,10.7887182,106.767944,2.0,2.0,51.0,765.0
4.0,10.7887182,106.767944,2.0,2.0,45.0,765.0
4.0,10.7978131497076,106.73406600952103,3.0,2.0,100.0,2900.0
4.0,10.81353,106.7284,2.0,2.0,72.0,2120.0
4.0,10.7849,106.7474,2.0,2.0,73.0,2200.0
4.0,10.7849,106.7474,3.0,2.0,75.0,2400.0
4.0,10.8004903793335,106.74743652343795,3.0,2.0,125.0,5186.3
4.0,10.8004903793335,106.74743652343795,2.0,2.0,105.0,3600.0
4.0,10.7967947,106.75884940000003,3.0,1.0,80.0,1980.0
4.0,10.79445,106.73689999999999,2.0,2.0,149.0,2700.0
4.0,10.7872729,106.74981049999997,3.0,2.0,96.0,3000.0
4.0,10.80534,106.7517,3.0,2.0,140.0,4200.0
4.0,10.7872729,106.74981049999997,3.0,2.0,96.0,3000.0
4.0,10.8012593,106.7439607,3.0,2.0,75.0,3000.0
4.0,10.8012593,106.7439607,3.0,2.0,96.0,3000.0
4.0,10.7872729,106.74981049999997,2.0,2.0,75.0,2350.0
4.0,10.7872729,106.74981049999997,2.0,2.0,75.0,2350.0
4.0,10.81353,106.7284,3.0,2.0,86.0,2322.0
4.0,10.805019840020611,106.75132417678833,4.0,3.0,173.0,6500.0
4.0,10.798466682434082,106.75054931640625,2.0,2.0,95.0,3600.0
4.0,10.8004903793335,106.74743652343795,3.0,2.0,98.0,3000.0
4.0,10.7979774,106.739037,3.0,2.0,139.0,3200.0
4.0,10.7979774,106.739037,2.0,3.0,139.0,3200.0
4.0,10.80027,106.7488,2.0,2.0,124.0,5300.0
4.0,10.7756587,106.70042379999995,3.0,2.0,135.0,3900.0
4.0,10.800268173217773,106.74884796142578,3.0,3.0,171.0,6900.0
4.0,10.8022,106.7397,2.0,2.0,50.0,2000.0
22.0,10.7167682647705,106.70431518554699,3.0,3.0,129.6,2300.0
22.0,10.7168543815126,106.70418735449198,3.0,3.0,128.0,2350.0
2.0,21.0161,105.7925,3.0,2.0,105.4,3583.6
6.0,21.003014,105.86572060000003,3.0,2.0,150.0,3825.0
6.0,21.0090571,105.86075069999993,3.0,2.0,87.9,3300.0
6.0,21.0090571,105.86075069999993,3.0,2.0,124.0,3348.0
6.0,21.027835,105.852276,3.0,2.0,103.1,4250.0
6.0,21.0090571,105.86075069999993,3.0,2.0,106.3,3800.0
6.0,20.99492,105.8679,2.0,2.0,81.9,3180.0
6.0,20.99492,105.8679,3.0,2.0,106.0,3900.0
6.0,20.99492,105.8679,3.0,2.0,117.0,3650.0
6.0,21.0090571,105.86075069999993,3.0,2.0,150.0,3750.0
6.0,20.99492,105.8679,2.0,2.0,80.4,3300.0
6.0,20.99492,105.8679,2.0,1.0,87.0,3350.0
6.0,21.0090571,105.86075069999993,3.0,3.0,150.0,3750.0
6.0,20.99492,105.8679,3.0,2.0,106.0,3700.0
6.0,21.0090571,105.86075069999993,3.0,2.0,108.0,3800.0
6.0,20.99492,105.8679,2.0,2.0,81.9,3000.0
6.0,20.9959104,105.85765330000004,2.0,2.0,81.9,3000.0
6.0,20.99492,105.8679,3.0,2.0,87.9,3330.0
6.0,20.99492,105.8679,3.0,1.0,87.9,3300.0
6.0,20.99492,105.8679,3.0,2.0,87.9,3300.0
6.0,20.99492,105.8679,3.0,2.0,103.0,3350.0
6.0,20.99492,105.8679,3.0,2.0,120.3,4950.0
6.0,21.00233,105.8648,3.0,2.0,124.0,3410.0
6.0,20.9984163,105.8422928,3.0,2.0,130.0,4300.0
6.0,21.0090571,105.86075069999993,2.0,2.0,113.0,3107.5
6.0,20.9945319,105.84232139999995,3.0,2.0,125.0,4062.5
6.0,21.0090571,105.86075069999993,3.0,2.0,130.0,4290.0
6.0,21.0329168,105.84554279999998,2.0,2.0,108.0,3550.0
6.0,21.0329168,105.84554279999998,3.0,2.0,82.1,3000.0
6.0,21.0329168,105.84554279999998,2.0,2.0,82.0,3000.0
6.0,21.0329168,105.84554279999998,3.0,2.0,105.0,4000.0
6.0,20.9964852149981,105.86856508255005,2.0,2.0,86.9,3350.0
6.0,20.9954735483844,105.86944484710693,3.0,2.0,97.5,3500.0
6.0,20.99862960843431,105.86074547354133,2.0,2.0,70.0,1250.0
6.0,21.0090571,105.86075069999993,2.0,2.0,113.0,3107.5
6.0,21.000264764257206,105.85975573841483,2.0,2.0,70.0,1250.0
6.0,20.9962047536534,105.86864018440201,2.0,2.0,90.0,3300.0
6.0,21.002377045699546,105.8648853302002,3.0,2.0,124.0,3348.0
6.0,21.002357013554516,105.86482095718407,3.0,2.0,124.0,3348.0
6.0,21.0094013214111,105.84746551513695,3.0,2.0,106.0,3922.0
6.0,21.00232696533204,105.86486387252808,3.0,2.0,124.0,3348.0
6.0,21.002407093912,105.86486387252808,3.0,2.0,124.0,3348.0
6.0,21.0023369814068,105.86486387252808,3.0,2.0,124.0,3286.0
6.0,20.9943133739871,105.86847546196304,2.0,2.0,86.0,3100.0
6.0,20.994151359901394,105.86943411827087,2.0,2.0,83.0,3100.0
6.0,20.9950728864442,105.86832904815697,2.0,2.0,90.0,3000.0
6.0,20.9963449843916,105.868597269058,2.0,2.0,90.1,3000.0
6.0,20.9926989423907,105.86946630477905,3.0,2.0,112.0,3900.0
6.0,20.995433482238766,105.86851143836975,2.0,2.0,86.9,3300.0
6.0,20.993690594497057,105.86961650848389,2.0,2.0,82.0,3000.0
6.0,20.9940411769993,105.86939120292698,3.0,2.0,103.0,4150.0
6.0,20.9935804112549,105.86962723731995,2.0,2.0,82.0,3000.0
6.0,20.9968776048687,105.86804630851998,4.0,3.0,136.1,4870.0
6.0,20.9927590427059,105.86942338943504,3.0,2.0,106.3,3850.0
6.0,20.992889259972348,105.8692302703862,3.0,2.0,106.3,3850.0
6.0,21.0090571,105.86075069999993,3.0,2.0,124.0,3286.0
6.0,20.9940612102603,105.86958432197594,2.0,2.0,83.0,3100.0
6.0,21.0090571,105.86075069999993,3.0,2.0,124.0,3286.0
6.0,21.002276884947708,105.86487460136414,3.0,2.0,124.0,3348.0
6.0,20.99395102729162,105.86948776245117,3.0,2.0,103.0,4150.0
6.0,21.009401321411133,105.84746551513672,2.0,1.0,75.0,3400.0
6.0,21.0004554293962,105.869687318802,3.0,2.0,96.5,3860.0
6.0,21.0090571,105.86075069999993,3.0,2.0,99.8,3700.0
6.0,20.9947723892835,105.86845779419002,3.0,2.0,103.0,4250.0
6.0,21.0093011653742,105.84747087955498,2.0,1.0,72.0,3240.0
6.0,20.994141343277295,105.86933755874634,3.0,2.0,103.0,4150.0
6.0,21.0003252187292,105.86989116668701,2.0,2.0,72.0,2304.0
6.0,20.99272899255129,105.86928391456604,2.0,2.0,73.1,3000.0
6.0,20.9934501945912,105.86941266059898,3.0,2.0,103.0,4250.0
6.0,21.0090571,105.86075069999993,3.0,2.0,125.0,4812.5
6.0,20.992578741687854,105.86852216720581,3.0,2.0,87.9,3600.0
6.0,20.9940712268897,105.86941266059898,3.0,2.0,103.0,4150.0
6.0,21.027835,105.852276,3.0,2.0,125.0,4812.5
6.0,21.027835,105.852276,3.0,2.0,125.0,4875.0
6.0,21.002372037663548,105.86479949951172,3.0,2.0,150.0,3750.0
6.0,21.002407093912,105.86491751670837,3.0,2.0,134.0,3618.0
6.0,20.995743994586142,105.86854362487793,2.0,2.0,86.9,3250.0
6.0,21.0090571,105.86075069999993,3.0,2.0,115.0,3105.0
6.0,21.027835,105.852276,2.0,2.0,98.0,4500.0
6.0,21.027835,105.852276,2.0,2.0,98.0,4500.0
6.0,21.027835,105.852276,2.0,2.0,98.0,4500.0
6.0,21.0161916,105.85765330000004,2.0,1.0,40.0,1350.0
6.0,21.0114327,105.85851079999998,2.0,1.0,40.0,1500.0
6.0,21.027835,105.852276,2.0,1.0,75.0,3650.0
6.0,21.016343,105.85533169999997,1.0,1.0,57.0,2500.0
6.0,21.016404952959352,105.85525272023779,2.0,1.0,75.0,3500.0
6.0,20.9967741594043,105.85038495063804,3.0,3.0,141.0,3313.5
6.0,20.996884340289427,105.85037422180153,3.0,3.0,141.0,3313.5
6.0,20.996914389607632,105.85038495063759,3.0,3.0,141.0,3313.5
6.0,21.0127725,105.85829690000003,2.0,1.0,16.0,1050.0
6.0,21.027835,105.852276,3.0,2.0,134.0,3350.0
6.0,21.0006958180213,105.86989653110504,2.0,2.0,95.0,3500.0
6.0,20.9959104,105.85765330000004,2.0,2.0,74.0,2400.0
6.0,21.01140257875503,105.84933352470443,1.0,2.0,84.0,6000.0
6.0,20.99492,105.8679,2.0,2.0,74.0,2368.0
3.0,21.006181716918945,105.80642700195312,2.0,2.0,93.0,3627.0
15.0,10.762310981750488,106.70772552490234,2.0,2.0,78.0,2184.0
3.0,21.0061842114743,105.80645608902,1.0,2.0,99.8,3143.7
15.0,10.75656296778508,106.6916283386231,1.0,2.0,50.0,1650.0
15.0,10.75656296778508,106.6916283386231,1.0,1.0,50.0,1650.0
15.0,10.753441513392,106.68910884223601,1.0,1.0,55.0,1530.0
15.0,10.756308555603,106.69180297851597,1.0,1.0,50.0,1650.0
15.0,10.756308555603027,106.69180297851562,1.0,1.0,55.0,1815.0
15.0,10.7578263,106.70129680000002,1.0,2.0,48.0,1650.0
15.0,10.75485,106.6919,2.0,1.0,62.0,1650.0
15.0,10.7578263,106.70129680000002,3.0,2.0,96.0,2700.0
15.0,10.7563767,106.7032984,2.0,1.0,62.0,1450.0
15.0,10.76681503943115,106.70313267724612,2.0,2.0,65.0,2800.0
20.0,10.7578263,106.70129680000002,2.0,2.0,65.0,1500.0
15.0,10.7578263,106.70129680000002,2.0,1.0,74.0,1980.0
15.0,10.7578263,106.70129680000002,2.0,2.0,74.0,1900.0
15.0,10.7578263,106.70129680000002,2.0,1.0,76.0,1800.0
15.0,10.7578263,106.70129680000002,2.0,2.0,77.0,1950.0
15.0,10.7590547,106.70282500000008,1.0,1.0,60.0,1550.0
15.0,10.756308555603027,106.69180297851562,1.0,2.0,50.0,1650.0
15.0,10.7544,106.6905,2.0,2.0,76.0,1800.0
15.0,10.756308555603,106.69180297851597,1.0,1.0,48.0,1584.0
15.0,10.756308555603,106.69180297851597,1.0,1.0,48.0,1584.0
15.0,10.756308555603027,106.69180297851562,1.0,1.0,50.0,1650.0
15.0,10.756308555603027,106.69180297851562,1.0,1.0,50.0,1650.0
15.0,10.756308555603027,106.69180297851562,1.0,1.0,48.0,1584.0
15.0,10.756308555603027,106.69180297851562,1.0,1.0,56.0,1848.0
20.0,10.7578263,106.70129680000002,2.0,2.0,66.0,1900.0
15.0,10.755117416381836,106.69390869140625,1.0,1.0,48.7,1650.0
25.0,20.993579,105.79820940000002,2.0,2.0,80.3,883.3
15.0,10.7544,106.6905,2.0,2.0,76.0,1790.0
15.0,10.756308555603,106.69180297851597,2.0,2.0,50.0,1600.0
15.0,10.7563084964647,106.69185542426794,1.0,1.0,50.0,1650.0
15.0,10.7563084964647,106.69185542426794,1.0,1.0,50.0,1650.0
15.0,10.7563084964647,106.69168376289099,1.0,1.0,50.0,1650.0
25.0,21.0277644,105.83415979999995,2.0,2.0,80.3,963.6
25.0,20.955835,105.75636580000003,2.0,2.0,80.3,923.4
15.0,10.7578263,106.70129680000002,2.0,1.0,68.8,1720.0
15.0,10.756308555603,106.69180297851597,1.0,2.0,50.7,1673.1
15.0,10.756308555603027,106.69180297851562,1.0,1.0,50.0,1650.0
15.0,10.756308555603027,106.69180297851562,2.0,2.0,60.0,1980.0
15.0,10.756308555603,106.69180297851597,2.0,2.0,60.0,1980.0
15.0,10.7681875,106.70533,2.0,2.0,55.0,1700.0
15.0,10.7563365,106.70319310000002,2.0,2.0,72.0,2550.0
15.0,10.757339477539062,106.69225311279297,2.0,2.0,72.0,2500.0
15.0,10.7573394775391,106.69225311279297,2.0,2.0,100.0,3150.0
15.0,10.75734,106.6923,2.0,2.0,72.0,2500.0
15.0,10.768187522888184,106.70532989501953,1.0,1.0,49.0,1800.0
15.0,10.768187522888184,106.70532989501953,4.0,3.0,99.0,3465.0
15.0,10.75734,106.6923,2.0,2.0,72.0,2500.0
15.0,10.7578263,106.70129680000002,3.0,3.0,100.0,3000.0
15.0,10.7573395,106.692253,3.0,3.0,99.0,2900.0
15.0,10.75734,106.6923,2.0,2.0,72.0,2599.2
15.0,10.757339477539062,106.69225311279297,2.0,2.0,100.0,3100.0
15.0,10.757339477539062,106.69225311279297,3.0,2.0,100.0,3300.0
15.0,10.75734,106.6923,2.0,2.0,72.0,2550.0
15.0,10.7578263,106.70129680000002,1.0,1.0,41.0,1000.0
15.0,10.756308555603,106.69180297851597,1.0,1.0,56.0,1848.0
15.0,10.756308555603,106.69180297851597,1.0,1.0,50.0,1650.0
25.0,20.955835,105.75636580000003,2.0,2.0,80.4,884.4
20.0,10.7578263,106.70129680000002,2.0,2.0,64.0,1200.0
15.0,10.7572094,106.70038950000003,2.0,2.0,75.0,1200.0
20.0,10.7578263,106.70129680000002,2.0,2.0,79.0,1200.0
15.0,10.754506369540785,106.69205522537231,1.0,1.0,48.0,1000.0
15.0,10.7575783101822,106.70011055026202,2.0,2.0,64.0,2112.0
15.0,10.7572094,106.70038950000003,2.0,2.0,57.0,1500.0
15.0,10.758555903170551,106.69932606983639,2.0,2.0,75.0,2200.0
15.0,10.756700813411463,106.70069936085201,3.0,2.0,113.0,2260.0
15.0,10.7576389,106.69996979999996,2.0,1.0,60.0,1500.0
7.0,21.0790156,105.76345089999995,3.0,2.0,75.6,2100.0
7.0,21.03423,105.7654,2.0,2.0,94.0,2961.0
15.0,10.76242,106.7022,3.0,2.0,131.0,4550.0
15.0,10.7578263,106.70129680000002,3.0,2.0,131.0,4590.0
5.0,20.96614,105.772,3.0,2.0,105.0,1680.0
5.0,20.9654323,105.78940450000005,2.0,2.0,84.0,1512.0
0.0,21.027835,105.852276,2.0,2.0,66.8,1629.9
0.0,21.06812,105.7833,2.0,2.0,64.0,1248.0
0.0,21.04101,105.7651,2.0,2.0,79.0,1738.0
0.0,21.04101,105.7651,3.0,2.0,74.6,1753.1
0.0,21.06862,105.7863,2.0,2.0,70.0,1190.0
0.0,21.027835,105.852276,4.0,2.0,122.0,2623.0
0.0,21.06439,105.796478,2.0,2.0,85.0,1850.0
0.0,21.06439,105.7965,3.0,2.0,89.0,1913.5
0.0,21.045163630293725,105.76789903640758,3.0,2.0,94.0,2068.0
2.0,21.0041775,105.79861870000002,2.0,1.0,89.0,2937.0
22.0,10.712343215942383,106.70735931396484,2.0,2.0,70.0,1400.0
22.0,10.712285235694582,106.70752024650574,2.0,2.0,83.0,1700.0
22.0,10.71280705752514,106.70728421211243,2.0,2.0,73.0,1700.0
22.0,10.712659471644047,106.70743978023529,2.0,1.0,61.0,1300.0
22.0,10.677675247192383,106.75109100341797,3.0,2.0,95.0,970.0
22.0,10.6952642,106.70487400000002,3.0,2.0,100.0,1500.0
22.0,10.712343215942383,106.70735931396484,2.0,2.0,61.0,1300.0
22.0,10.6952642,106.70487400000002,2.0,2.0,90.0,1700.0
22.0,10.712343215942383,106.70735931396484,2.0,2.0,61.0,1300.0
6.0,21.0090571,105.86075069999993,3.0,2.0,130.0,10000.0
16.0,21.0811211,105.81803059999993,2.0,2.0,94.9,2040.4
16.0,21.0811211,105.81803059999993,2.0,2.0,87.8,1843.8
16.0,21.0811211,105.81803059999993,2.0,2.0,87.8,1799.9
6.0,21.011462671538787,105.85003089904785,3.0,2.0,130.0,10000.0
7.0,21.03377,105.7703,3.0,2.0,97.0,2813.0
7.0,21.03377,105.7703,2.0,2.0,93.0,2511.0
7.0,21.01744,105.7804,3.0,2.0,132.0,3894.0
7.0,20.9896249,105.79079209999998,3.0,2.0,122.0,3660.0
7.0,21.014716078073622,105.77372913640136,3.0,2.0,98.0,3136.0
7.0,21.03377,105.7703,3.0,2.0,115.0,3335.0
7.0,21.03377,105.7703,3.0,2.0,115.0,3220.0
7.0,21.03377,105.7703,3.0,2.0,110.0,3080.0
16.0,21.0678158,105.808136,3.0,2.0,112.0,2744.0
16.0,21.0454641,105.80114449999996,3.0,2.0,145.0,3987.5
7.0,21.03377,105.7703,3.0,2.0,115.0,3335.0
16.0,21.0811211,105.81803059999993,6.0,2.0,73.4,2055.2
16.0,21.073747749168366,105.80982756614651,2.0,2.0,73.4,2090.0
16.0,21.07276664106411,105.80945205688477,2.0,2.0,74.0,2220.0
16.0,21.04252004810701,105.82143211364746,2.0,2.0,84.5,4771.7
23.0,21.0394764,105.90586099999996,2.0,2.0,75.9,1366.2
23.0,21.0625353142069,105.87853789329506,2.0,2.0,83.9,1384.4
23.0,21.027964,105.85101320000001,2.0,1.0,47.0,690.0
23.0,21.0588582,105.8583873,2.0,1.0,41.0,738.0
16.0,21.085516474497275,105.81284475326584,3.0,2.0,128.0,3328.0
23.0,21.06269,105.9083,2.0,1.0,45.0,720.0
23.0,21.0575538,105.90243220000002,2.0,2.0,72.0,1700.0
23.0,21.0575538,105.90243220000002,2.0,2.0,87.0,1800.0
23.0,21.0643977742148,105.90824162960098,2.0,1.0,71.6,1350.0
23.0,21.03539606299664,105.91127313596803,2.0,2.0,98.0,1550.0
23.0,21.04563331604,105.86666870117199,3.0,2.0,127.0,3810.0
23.0,21.027835,105.852276,3.0,2.0,160.0,3200.0
23.0,21.0576946537782,105.90634799003601,3.0,2.0,158.4,3168.0
23.0,21.0548635,105.88849660000005,3.0,2.0,120.0,4200.0
21.0,21.027835,105.852276,2.0,1.0,47.0,690.0
23.0,21.027835,105.852276,2.0,2.0,72.0,1512.0
23.0,21.01906,105.9064,2.0,2.0,74.0,888.0
23.0,21.01906,105.9064,2.0,2.0,74.7,888.9
23.0,21.01906,105.9064,2.0,2.0,74.7,896.4
23.0,21.019066335142092,105.90752911567688,2.0,2.0,75.8,909.6
23.0,21.019176499566,105.90747547149704,2.0,1.0,66.1,892.3
23.0,21.01906,105.9064,2.0,2.0,75.9,910.8
0.0,21.06439,105.7965,3.0,2.0,130.0,2730.0
0.0,21.064389999999992,105.79675749206535,3.0,2.0,130.0,2730.0
5.0,20.9542636871338,105.754188537598,2.0,2.0,54.0,900.0
19.0,10.810070719875842,106.78412835717768,2.0,2.0,65.0,830.0
19.0,10.8106308,106.786507,2.0,2.0,65.0,830.0
13.0,10.85021,106.6807,2.0,2.0,83.0,1230.0
19.0,10.82007,106.7794,2.0,1.0,60.0,850.0
19.0,10.82007,106.7794,2.0,1.0,60.0,850.0
19.0,10.8147076,106.77949349999994,2.0,1.0,60.0,850.0
19.0,10.82007,106.7794,2.0,1.0,60.0,850.0
19.0,10.8105831,106.70914219999997,2.0,1.0,60.0,840.0
19.0,10.82007,106.7794,2.0,1.0,60.0,850.0
19.0,10.82007,106.7794,1.0,1.0,50.0,700.0
19.0,10.8200731,106.7794,2.0,1.0,60.0,850.0
19.0,10.8200731,106.7794,1.0,1.0,50.0,700.0
20.0,10.8386779,106.6652904,2.0,2.0,57.6,708.5
19.0,10.82007,106.7794,2.0,1.0,60.0,850.0
19.0,10.81063,106.7865,2.0,2.0,55.0,750.0
19.0,10.81063,106.7865,2.0,1.0,55.0,750.0
19.0,10.82007,106.7794,1.0,1.0,50.0,730.0
19.0,10.8090429,106.785271,2.0,2.0,66.0,880.0
19.0,10.820052051558054,106.77930712699845,2.0,1.0,60.0,840.0
19.0,10.8235289,106.78013570000007,2.0,1.0,60.0,850.0
19.0,10.8151727,106.77478719999999,2.0,2.0,66.0,870.0
19.0,10.807372865738312,106.78095262170405,1.0,2.0,53.0,675.0
19.0,10.808384563881976,106.78095262170405,2.0,2.0,64.0,800.0
19.0,10.8200731,106.7794,2.0,1.0,50.0,710.0
19.0,10.8428402,106.82868510000003,2.0,2.0,66.0,890.0
19.0,10.8428402,106.82868510000003,2.0,1.0,67.0,850.0
19.0,10.8106308,106.786507,2.0,1.0,52.0,720.0
19.0,10.8106308,106.786507,2.0,1.0,55.0,770.0
19.0,10.81063,106.7865,2.0,1.0,51.3,720.0
19.0,10.8428402,106.82868510000003,2.0,2.0,64.0,750.0
19.0,10.8106308,106.786507,2.0,1.0,53.0,680.0
13.0,10.8507423,106.65377,1.0,1.0,43.7,550.0
19.0,10.8428402,106.82868510000003,2.0,2.0,64.0,780.0
19.0,10.8090429,106.785271,2.0,2.0,81.0,1070.0
19.0,10.8200731,106.7794,2.0,1.0,50.0,710.0
8.0,10.8105831,106.70914219999997,2.0,1.0,70.0,1550.0
19.0,10.8428402,106.82868510000003,2.0,2.0,64.0,750.0
19.0,10.8428402,106.82868510000003,2.0,1.0,67.0,850.0
19.0,10.83879,106.7693,1.0,1.0,45.6,725.0
19.0,10.80904,106.7853,2.0,1.0,55.0,770.0
8.0,10.8105831,106.70914219999997,2.0,1.0,68.0,1500.0
8.0,10.8105831,106.70914219999997,2.0,1.0,70.0,1550.0
19.0,10.8428402,106.82868510000003,2.0,1.0,67.0,850.0
8.0,10.8105831,106.70914219999997,2.0,1.0,70.0,1550.0
19.0,10.838719992521602,106.76926088333164,2.0,2.0,71.0,790.0
19.0,10.8200731,106.7794,1.0,1.0,52.0,660.0
8.0,10.8171042,106.58872489999999,1.0,1.0,48.0,1200.0
8.0,10.8171042,106.58872489999999,1.0,1.0,48.0,1200.0
8.0,10.8105831,106.70914219999997,2.0,2.0,56.0,1400.0
8.0,10.8105831,106.70914219999997,2.0,1.0,70.0,1550.0
19.0,10.809042930603027,106.78527069091797,2.0,1.0,67.0,850.0
19.0,10.82151,106.7727,2.0,1.0,50.0,800.0
19.0,10.814128023460855,106.77755069732666,2.0,2.0,60.0,1100.0
19.0,10.8215457437668,106.77260708808899,2.0,2.0,75.0,1000.0
8.0,10.8105831,106.70914219999997,2.0,1.0,56.0,1430.0
8.0,10.8160270674995,106.70742988586403,2.0,2.0,71.0,1590.0
8.0,10.7956751,106.6960785,3.0,1.0,76.0,1450.0
8.0,10.8161535263062,106.70734405517601,2.0,2.0,71.0,1590.0
23.0,21.05848562769178,105.90657329559326,2.0,2.0,102.0,2142.0
8.0,10.8105831,106.70914219999997,2.0,1.0,52.0,1350.0
17.0,10.8494094,106.75370550000002,2.0,2.0,80.0,1700.0
8.0,10.8105831,106.70914219999997,3.0,2.0,73.0,1500.0
23.0,21.04414176940918,105.87728881835938,3.0,2.0,88.5,2400.0
8.0,10.8105831,106.70914219999997,2.0,2.0,73.0,1500.0
8.0,10.8105831,106.70914219999997,2.0,1.0,56.0,1430.0
8.0,10.8105831,106.70914219999997,2.0,1.0,56.0,1430.0
23.0,21.0478591918945,105.88468170165993,2.0,2.0,103.0,2369.0
23.0,21.0478591918945,105.88468170165993,2.0,2.0,90.1,2000.2
8.0,10.8105831,106.70914219999997,1.0,1.0,56.0,1450.0
8.0,10.8105831,106.70914219999997,2.0,2.0,81.0,1850.0
23.0,21.0478591918945,105.88468170165993,2.0,2.0,91.5,2104.5
8.0,10.8105831,106.70914219999997,2.0,2.0,82.0,1620.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.0,1620.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.1,1590.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.1,1590.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.0,1590.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.0,1590.0
8.0,10.8105831,106.70914219999997,2.0,2.0,82.0,1620.0
8.0,10.8123844,106.69635489999996,2.0,2.0,71.0,1500.0
8.0,10.8230711,106.70320179999999,2.0,2.0,71.0,1590.0
27.0,21.021224975585938,105.82806396484375,3.0,2.0,155.0,5200.0
11.0,10.73805,106.7402,2.0,2.0,116.0,2320.0
16.0,21.0838905,105.80848229999992,2.0,2.0,75.0,1537.5
16.0,21.08335,105.8107,2.0,2.0,75.0,1687.5
16.0,21.07214,105.811,2.0,2.0,63.6,1780.8
16.0,21.074222352959193,105.8103991851807,2.0,2.0,64.0,1824.0
16.0,21.0738178280709,105.80979537963901,2.0,2.0,64.0,1792.0
16.0,21.08336924915904,105.81082653999351,2.0,2.0,75.0,1687.5
16.0,21.0790156,105.76345089999995,2.0,2.0,74.0,1961.0
16.0,21.08335,105.8107,2.0,2.0,80.0,1600.0
16.0,21.08891441102558,105.7941403388977,2.0,1.0,50.0,1300.0
16.0,21.07214,105.811,2.0,2.0,64.0,1856.0
16.0,21.073747749168366,105.80983829498257,2.0,2.0,74.0,1961.0
16.0,21.073807816801175,105.80987048149075,2.0,2.0,74.0,1961.0
16.0,21.073927951994,105.80984902381863,2.0,2.0,74.0,1998.0
16.0,21.07456867138304,105.8101494312283,2.0,2.0,64.0,1792.0
16.0,21.083349227905277,105.81083726882935,2.0,2.0,82.0,1927.0
16.0,21.07441850302396,105.8101494312283,2.0,2.0,63.6,1810.0
16.0,21.0519066,105.809059,2.0,2.0,81.0,3240.0
16.0,21.074628738684186,105.81018161773682,2.0,2.0,63.0,1827.0
16.0,21.027835,105.852276,1.0,1.0,48.0,1488.0
16.0,21.027835,105.852276,2.0,2.0,63.6,1971.6
16.0,21.078943509666516,105.79284381866421,3.0,2.0,145.0,4900.0
16.0,21.027835,105.852276,2.0,2.0,64.0,1980.0
