location,geo_lat,geo_long,number_of_floors,surface_size,price
0.0,10.7830439,106.68239949999997,3.0,43.2,6200.0
0.0,10.7830439,106.68239949999997,3.0,43.2,6200.0
0.0,10.7830439,106.68239949999997,3.0,43.2,6200.0
0.0,10.78260075741769,106.68215789814758,2.0,81.0,5400.0
0.0,10.788353,106.6769296,4.0,44.0,4700.0
0.0,10.7867274,106.69248240000002,2.0,46.8,4800.0
0.0,10.7767226,106.68225480000001,2.0,81.3,3400.0
0.0,10.7734821,106.68181950000007,3.0,30.0,3500.0
0.0,10.7872003170798,106.67728901589999,3.0,60.0,4500.0
0.0,10.7873794842378,106.67868376458705,3.0,66.0,3800.0
0.0,10.7661871752623,106.68143571045107,3.0,40.0,3400.0
0.0,10.790442,106.67979270000001,2.0,64.5,4500.0
0.0,10.7706954,106.67760010000006,4.0,40.0,3800.0
0.0,10.7760364,106.68921410000007,3.0,40.0,3200.0
0.0,10.7684886,106.67500380000001,3.0,59.8,9400.0
0.0,10.7706954,106.67760010000006,4.0,77.3,7400.0
0.0,10.7684886,106.67500380000001,3.0,59.8,9400.0
0.0,10.7706954,106.67760010000006,4.0,77.0,7600.0
0.0,10.7706954,106.67760010000006,5.0,77.0,7600.0
0.0,10.7684886,106.67500380000001,4.0,144.0,12500.0
0.0,10.788353,106.6769296,3.0,41.6,3100.0
0.0,10.7827325,106.682233,1.0,88.0,5400.0
0.0,10.7825524788219,106.68212772023799,4.0,19.0,2400.0
0.0,10.7830636060287,106.68024482844999,2.0,72.7,2550.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7850241,106.68292150000002,2.0,59.8,3700.0
0.0,10.7850241,106.68292150000002,4.0,64.0,6500.0
0.0,10.7850241,106.68292150000002,4.0,64.0,6500.0
0.0,10.7850241,106.68292150000002,4.0,64.0,6500.0
0.0,10.7850241,106.68292150000002,4.0,40.0,6500.0
0.0,10.7874663283271,106.678670435968,2.0,72.0,4900.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7762472269822,106.68458191321406,4.0,66.3,4500.0
0.0,10.7684886,106.67500380000001,2.0,77.0,7600.0
0.0,10.7850241,106.68292150000002,4.0,42.3,7400.0
0.0,10.7850241,106.68292150000002,3.0,88.0,9500.0
0.0,10.7850241,106.68292150000002,3.0,88.0,9500.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9500.0
0.0,10.7850241,106.68292150000002,3.0,42.9,7300.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9100.0
0.0,10.7850241,106.68292150000002,4.0,90.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,84.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,3.0,88.0,9500.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9100.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,3.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7850241,106.68292150000002,4.0,88.0,9000.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7754966,106.68984620000003,2.0,18.6,2300.0
0.0,10.7682456,106.67958969999995,2.0,39.0,3300.0
0.0,10.787765048021345,106.67829066295167,4.0,42.9,3300.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.7827325,106.682233,2.0,18.6,2300.0
0.0,10.790121,106.68161140000007,2.0,115.0,5500.0
0.0,10.766909838134957,106.68116759311522,2.0,30.0,3400.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.7843695,106.6844089,2.0,93.0,7200.0
0.0,10.788353,106.6769296,2.0,40.7,3800.0
0.0,10.790442,106.67979270000001,1.0,74.8,4500.0
0.0,10.790121,106.68161140000007,4.0,58.3,4500.0
0.0,10.790121,106.68161140000007,4.0,58.3,4500.0
0.0,10.7843695,106.6844089,2.0,93.0,7200.0
0.0,10.790442,106.67979270000001,1.0,74.8,4500.0
0.0,10.7847592,106.68889089999993,4.0,90.0,9000.0
0.0,10.792136155517051,106.67221069161315,4.0,77.0,9000.0
0.0,10.777483,106.68909610000003,4.0,57.0,4600.0
0.0,10.777483,106.68909610000003,4.0,39.6,3900.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,84.0,7500.0
0.0,10.7827325,106.682233,1.0,84.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7600.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7600.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7600.0
0.0,10.7830439,106.68239949999997,2.0,84.0,7500.0
0.0,10.781477457021833,106.68153226983645,1.0,90.0,7500.0
0.0,10.78279095445285,106.6823136693115,2.0,84.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,84.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,84.0,7500.0
0.0,10.7830439,106.68239949999997,2.0,90.0,7500.0
0.0,10.7830439,106.68239949999997,1.0,90.0,7500.0
0.0,10.7794945,106.68199049999998,1.0,89.7,4200.0
0.0,10.7849528,106.68282380000005,2.0,44.0,3600.0
0.0,10.7830439,106.68239949999997,2.0,44.0,3600.0
0.0,10.790121,106.68161140000007,4.0,58.0,4800.0
0.0,10.7830439,106.68239949999997,2.0,62.1,4100.0
0.0,10.8230989,106.6296638,2.0,37.0,3200.0
0.0,10.7843695,106.6844089,3.0,54.0,3300.0
0.0,10.7752565,106.68636289999995,3.0,24.0,3300.0
0.0,10.7843695,106.6844089,3.0,54.0,3300.0
0.0,10.7752565,106.68636289999995,2.0,40.5,3000.0
0.0,10.7752565,106.68636289999995,3.0,56.0,4000.0
0.0,10.788353,106.6769296,4.0,40.2,4400.0
0.0,10.7752565,106.68636289999995,4.0,56.0,4000.0
0.0,10.7706954,106.67760010000006,4.0,63.0,4500.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.7752565,106.68636289999995,2.0,98.7,4000.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.7734821,106.68181950000007,4.0,30.0,3500.0
0.0,10.7895162810966,106.67880961111496,4.0,40.3,3200.0
0.0,10.790442,106.67979270000001,3.0,60.0,3990.0
0.0,10.7662669,106.68202589999999,2.0,43.0,3200.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.788353,106.6769296,4.0,40.7,4500.0
0.0,10.777483,106.68909610000003,2.0,38.4,3200.0
0.0,10.788353,106.6769296,4.0,40.7,4100.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.785624158150553,106.66700682398982,2.0,45.1,2500.0
0.0,10.7752565,106.68636289999995,2.0,52.0,2600.0
0.0,10.785824404840165,106.66660985705562,1.0,40.8,2450.0
0.0,10.784931757952627,106.66840282843623,2.0,45.1,2500.0
0.0,10.784854788050344,106.66853031871028,2.0,42.2,2300.0
0.0,10.780365,106.67819699999995,2.0,45.1,2500.0
0.0,10.7752565,106.68636289999995,1.0,40.8,2450.0
0.0,10.7899325,106.68010809999998,3.0,100.0,8200.0
0.0,10.7810242,106.68265880000001,4.0,80.0,7900.0
0.0,10.779368,106.67928200000006,2.0,47.6,4200.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,2.0,52.0,4200.0
0.0,10.775172182659494,106.68662039206538,2.0,52.0,4200.0
0.0,10.7843695,106.6844089,2.0,60.0,3100.0
0.0,10.7682456,106.67958969999995,2.0,22.4,2600.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.784849,106.67214799999999,2.0,49.6,2200.0
0.0,10.7830165,106.67858309999997,5.0,48.6,4200.0
0.0,10.7830165,106.67858309999997,3.0,66.0,3800.0
0.0,10.7830165,106.67858309999997,2.0,56.7,2500.0
0.0,10.784849,106.67214799999999,2.0,74.9,3000.0
0.0,10.7850397,106.68428040000003,2.0,54.0,4300.0
0.0,10.7830165,106.67858309999997,2.0,68.0,3550.0
0.0,10.784849,106.67214799999999,2.0,57.0,3600.0
0.0,10.7850397,106.68428040000003,2.0,62.4,4600.0
0.0,10.7850397,106.68428040000003,2.0,54.0,4300.0
0.0,10.790861,106.68715299999997,2.0,50.4,4800.0
0.0,10.7809189,106.68288010000003,2.0,54.0,4300.0
0.0,10.7850397,106.68428040000003,2.0,62.4,4600.0
0.0,10.790861,106.68715299999997,2.0,50.4,4800.0
0.0,10.7850397,106.68428040000003,2.0,46.2,4300.0
0.0,10.790861,106.68715299999997,2.0,50.4,4800.0
0.0,10.7835106,106.68377570000007,2.0,57.6,4300.0
0.0,10.7809189,106.68288010000003,5.0,256.0,3700.0
0.0,10.7835106,106.68377570000007,5.0,68.0,3700.0
0.0,10.7835106,106.68377570000007,5.0,68.0,3700.0
0.0,10.7851579,106.68379800000002,2.0,54.0,4300.0
0.0,10.7851579,106.68379800000002,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7850397,106.68428040000003,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7850397,106.68428040000003,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,62.4,4600.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7850397,106.68428040000003,2.0,62.4,4600.0
0.0,10.777483,106.68909610000003,1.0,36.0,3780.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.7835106,106.68377570000007,2.0,54.0,4300.0
0.0,10.777483,106.68909610000003,3.0,37.2,3700.0
0.0,10.7767226,106.68225480000001,2.0,81.3,3400.0
0.0,10.777483,106.68909610000003,5.0,53.2,4500.0
0.0,10.790442,106.67979270000001,4.0,62.9,3850.0
0.0,10.790442,106.67979270000001,4.0,62.9,3850.0
0.0,10.790442,106.67979270000001,3.0,60.8,4000.0
0.0,10.7827325,106.682233,1.0,60.1,3100.0
0.0,10.7748708,106.67515779999997,3.0,60.8,7000.0
0.0,10.781625032362339,106.67446726242679,4.0,100.8,9500.0
0.0,10.777483,106.68909610000003,3.0,43.4,3500.0
0.0,10.777483,106.68909610000003,4.0,37.2,3700.0
0.0,10.777483,106.68909610000003,2.0,39.0,3200.0
0.0,10.788353,106.6769296,2.0,40.0,3000.0
0.0,10.777483,106.68909610000003,10.0,40.2,3400.0
0.0,10.779831738616203,106.67782287829596,1.0,64.0,8100.0
0.0,10.790121,106.68161140000007,2.0,44.0,4600.0
0.0,10.7823246080186,106.686523368787,3.0,31.2,3200.0
0.0,10.7847592,106.68889089999993,2.0,35.0,4300.0
0.0,10.7847592,106.68889089999993,2.0,40.0,4300.0
0.0,10.7847592,106.68889089999993,2.0,35.0,4300.0
0.0,10.7847592,106.68889089999993,2.0,35.0,4300.0
0.0,10.788353,106.6769296,2.0,40.0,4300.0
0.0,10.783968748966158,106.68812378822167,2.0,40.0,4300.0
0.0,10.7847592,106.68889089999993,2.0,35.0,4300.0
0.0,10.7734821,106.68181950000007,3.0,56.0,5000.0
0.0,10.7752565,106.68636289999995,1.0,60.0,3750.0
0.0,10.7812553,106.68539280000005,2.0,40.0,4300.0
0.0,10.7847592,106.68889089999993,2.0,40.0,4300.0
0.0,10.7734147,106.68032519999997,3.0,56.0,5000.0
0.0,10.7734147,106.68032519999997,3.0,64.0,6500.0
0.0,10.7734147,106.68032519999997,1.0,36.0,2700.0
0.0,10.777483,106.68909610000003,2.0,38.5,3900.0
0.0,10.777483,106.68909610000003,2.0,69.3,4900.0
0.0,10.7752565,106.68636289999995,2.0,73.2,4900.0
0.0,10.7899325,106.68010809999998,2.0,52.2,4500.0
0.0,10.777483,106.68909610000003,3.0,31.0,3500.0
0.0,10.7843695,106.6844089,4.0,58.3,4200.0
0.0,10.773435779460405,106.6809260148193,2.0,50.4,5000.0
0.0,10.773467398648203,106.6810869473602,3.0,56.0,5300.0
0.0,10.7851579,106.68379800000002,3.0,50.4,4800.0
0.0,10.7851579,106.68379800000002,2.0,48.0,4800.0
0.0,10.773472668512511,106.68107085410611,4.0,60.9,5000.0
0.0,10.7732934930742,106.68056123439305,3.0,104.0,9500.0
0.0,10.7851579,106.68379800000002,1.0,35.2,3300.0
0.0,10.7851579,106.68379800000002,2.0,48.0,4800.0
0.0,10.7851579,106.68379800000002,3.0,50.4,4800.0
0.0,10.7851579,106.68379800000002,2.0,48.0,4800.0
0.0,10.7851579,106.68379800000002,3.0,50.4,4800.0
0.0,10.788353,106.6769296,1.0,40.0,3000.0
0.0,10.7843695,106.6844089,3.0,37.2,3700.0
0.0,10.7734821,106.68181950000007,3.0,40.0,3800.0
0.0,10.777483,106.68909610000003,2.0,43.4,3600.0
0.0,10.7851579,106.68379800000002,2.0,48.0,4800.0
0.0,10.790442,106.67979270000001,3.0,72.0,3800.0
0.0,10.777483,106.68909610000003,2.0,40.8,3400.0
0.0,10.7830165,106.67858309999997,3.0,60.0,4500.0
0.0,10.777483,106.68909610000003,3.0,32.0,3800.0
0.0,10.777483,106.68909610000003,1.0,39.0,3200.0
0.0,10.7851579,106.68379800000002,1.0,46.2,4500.0
0.0,10.7851579,106.68379800000002,2.0,48.0,4800.0
0.0,10.788353,106.6769296,2.0,48.0,3600.0
0.0,10.788353,106.6769296,2.0,48.0,3600.0
0.0,10.777483,106.68909610000003,2.0,42.0,3400.0
0.0,10.777483,106.68909610000003,2.0,42.0,3400.0
0.0,10.788353,106.6769296,2.0,72.0,4900.0
0.0,10.777483,106.68909610000003,3.0,39.6,4200.0
0.0,10.777483,106.68909610000003,3.0,33.0,4500.0
0.0,10.7752565,106.68636289999995,3.0,67.6,3500.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.790121,106.68161140000007,2.0,44.0,4600.0
0.0,10.7847592,106.68889089999993,2.0,40.0,4300.0
0.0,10.783792913154079,106.68798065606688,2.0,48.0,3100.0
0.0,10.7812553,106.68539280000005,2.0,40.0,4300.0
0.0,10.7847592,106.68889089999993,3.0,40.0,4500.0
0.0,10.788353,106.6769296,2.0,69.8,4900.0
0.0,10.7830165,106.67858309999997,2.0,60.0,3400.0
0.0,10.786647,106.687725,2.0,51.0,3100.0
0.0,10.7812553,106.68539280000005,2.0,48.0,3100.0
0.0,10.7752565,106.68636289999995,4.0,59.5,4500.0
0.0,10.7899325,106.68010809999998,1.0,72.0,3950.0
0.0,10.7830165,106.67858309999997,3.0,66.0,3800.0
0.0,10.795416430132573,106.67807608623048,3.0,40.3,3200.0
0.0,10.777483,106.68909610000003,3.0,43.4,3500.0
0.0,10.777483,106.68909610000003,3.0,43.4,3500.0
0.0,10.777483,106.68909610000003,5.0,53.2,4500.0
0.0,10.777483,106.68909610000003,4.0,53.2,4500.0
0.0,10.777483,106.68909610000003,2.0,38.5,3400.0
0.0,10.777483,106.68909610000003,3.0,56.0,4000.0
0.0,10.777483,106.68909610000003,2.0,40.8,3400.0
0.0,10.777483,106.68909610000003,3.0,37.2,3700.0
0.0,10.777483,106.68909610000003,2.0,40.8,3400.0
0.0,10.773293732872059,106.68517517976227,4.0,35.6,3700.0
0.0,10.774444623661577,106.68626408916316,2.0,39.6,3500.0
0.0,10.777483,106.68909610000003,2.0,43.4,3600.0
0.0,10.777483,106.68909610000003,2.0,48.1,4100.0
0.0,10.777483,106.68909610000003,4.0,57.0,4600.0
0.0,10.7851579,106.68379800000002,2.0,54.0,4800.0
0.0,10.77431,106.68960700000002,2.0,35.2,4500.0
0.0,10.7676678,106.6829467,1.0,35.0,3400.0
0.0,10.777483,106.68909610000003,3.0,47.5,4800.0
0.0,10.777483,106.68909610000003,2.0,39.6,4200.0
0.0,10.790442,106.67979270000001,1.0,72.6,4500.0
0.0,10.777483,106.68909610000003,5.0,39.6,4500.0
0.0,10.7706565,106.67949020000003,2.0,57.6,4500.0
0.0,10.777483,106.68909610000003,3.0,31.0,3300.0
0.0,10.7752565,106.68636289999995,3.0,66.5,4600.0
0.0,10.790121,106.68161140000007,2.0,44.0,4600.0
0.0,10.7752565,106.68636289999995,4.0,70.0,4900.0
0.0,10.7830630622572,106.695325555017,4.0,39.0,4600.0
0.0,10.7752565,106.68636289999995,3.0,66.5,4600.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4100.0
0.0,10.7672646679141,106.67580305739398,3.0,30.0,3500.0
0.0,10.7840778809523,106.69432027672099,2.0,43.5,4700.0
0.0,10.7695992,106.67579769999998,2.0,64.0,4900.0
0.0,10.783062177703352,106.69538167459109,4.0,39.0,4600.0
0.0,10.7845785,106.69410570000002,3.0,39.4,4600.0
0.0,10.7821557885634,106.69643310052493,2.0,39.0,4600.0
0.0,10.7845785,106.69410570000002,2.0,39.0,4650.0
0.0,10.7847592,106.68889089999993,3.0,48.0,4300.0
0.0,10.7718778,106.68579799999998,3.0,48.0,4300.0
0.0,10.7835106,106.68377570000007,3.0,60.0,4000.0
0.0,10.7809189,106.68288010000003,3.0,62.9,4000.0
0.0,10.7847592,106.68889089999993,3.0,48.0,4300.0
0.0,10.7835106,106.68377570000007,3.0,52.0,4100.0
0.0,10.7812553,106.68539280000005,3.0,48.0,4300.0
0.0,10.8230989,106.6296638,3.0,33.0,3100.0
0.0,10.7843695,106.6844089,3.0,33.0,3100.0
0.0,10.7843695,106.6844089,2.0,66.5,4600.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,3.0,54.0,3300.0
0.0,10.7752565,106.68636289999995,3.0,64.0,4000.0
0.0,10.7752565,106.68636289999995,2.0,54.0,4300.0
0.0,10.7752565,106.68636289999995,3.0,54.0,3300.0
0.0,10.79473,106.6888,3.0,38.3,3200.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3100.0
0.0,10.7752565,106.68636289999995,2.0,38.5,3300.0
0.0,10.7856879,106.667102,3.0,71.4,3200.0
0.0,10.772326433570699,106.67325496673584,2.0,54.6,3000.0
0.0,10.7802924,106.67686060000005,3.0,52.0,4100.0
0.0,10.777483,106.68909610000003,3.0,31.0,3200.0
0.0,10.777483,106.68909610000003,3.0,42.0,3500.0
0.0,10.777483,106.68909610000003,3.0,43.4,3500.0
0.0,10.777483,106.68909610000003,3.0,43.4,3500.0
0.0,10.777483,106.68909610000003,2.0,38.5,3900.0
0.0,10.777483,106.68909610000003,2.0,38.5,3900.0
0.0,10.777483,106.68909610000003,2.0,40.0,3500.0
0.0,10.777483,106.68909610000003,5.0,53.2,4500.0
0.0,10.777483,106.68909610000003,2.0,42.0,3400.0
0.0,10.777483,106.68909610000003,3.0,42.0,3500.0
0.0,10.777483,106.68909610000003,2.0,52.5,3400.0
0.0,10.777483,106.68909610000003,3.0,53.2,4200.0
0.0,10.769799468909,106.68191311080602,3.0,41.6,3400.0
0.0,10.777483,106.68909610000003,3.0,43.5,3500.0
0.0,10.8033106,106.69178579999993,4.0,44.8,4200.0
0.0,10.777483,106.68909610000003,4.0,40.0,3800.0
0.0,10.7893284,106.69999140000004,3.0,56.0,4100.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.77542612756599,106.689241264418,2.0,27.9,3500.0
0.0,10.7757518,106.68954400000007,3.0,28.8,3500.0
0.0,10.7682456,106.67958969999995,2.0,39.0,3200.0
0.0,10.7682456,106.67958969999995,3.0,30.0,4500.0
0.0,10.7682456,106.67958969999995,2.0,32.4,3800.0
0.0,10.7736439,106.68895120000002,3.0,35.2,4500.0
0.0,10.7682456,106.67958969999995,2.0,44.4,3800.0
0.0,10.7734821,106.68181950000007,2.0,49.0,3200.0
0.0,10.7830165,106.67858309999997,2.0,57.0,3600.0
0.0,10.777483,106.68909610000003,1.0,39.7,3400.0
0.0,10.790922,106.68254750000006,2.0,54.0,4950.0
0.0,10.7845785,106.69410570000002,3.0,39.0,4600.0
0.0,10.7845785,106.69410570000002,3.0,39.4,4600.0
0.0,10.7845785,106.69410570000002,3.0,39.0,4600.0
0.0,10.7845785,106.69410570000002,4.0,40.0,4900.0
0.0,10.7845785,106.69410570000002,3.0,43.5,4700.0
0.0,10.788353,106.6769296,5.0,52.5,5300.0
0.0,10.788353,106.6769296,5.0,52.5,5300.0
0.0,10.788353,106.6769296,4.0,57.6,5000.0
0.0,10.788353,106.6769296,4.0,63.0,5600.0
0.0,10.788353,106.6769296,5.0,51.8,6000.0
0.0,10.788353,106.6769296,5.0,51.8,6000.0
0.0,10.7845785,106.69410570000002,3.0,47.6,4700.0
0.0,10.788353,106.6769296,5.0,51.8,6000.0
0.0,10.788353,106.6769296,5.0,52.5,5300.0
0.0,10.788353,106.6769296,4.0,52.5,5300.0
0.0,10.788353,106.6769296,4.0,68.0,5100.0
0.0,10.788353,106.6769296,4.0,57.6,5000.0
0.0,10.7843695,106.6844089,5.0,52.5,5300.0
0.0,10.788353,106.6769296,4.0,60.0,5000.0
2.0,10.7900037414099,106.62299573421501,4.0,63.0,6180.0
2.0,10.7905806,106.62893029999998,1.0,90.0,5500.0
0.0,10.789426620280308,106.68036559206541,2.0,63.0,3400.0
0.0,10.788353,106.6769296,4.0,40.2,4400.0
0.0,10.7752565,106.68636289999995,3.0,66.5,4600.0
0.0,10.7752565,106.68636289999995,4.0,70.0,4900.0
0.0,10.7752565,106.68636289999995,3.0,66.5,4600.0
0.0,10.788353,106.6769296,4.0,63.0,4000.0
0.0,10.7752565,106.68636289999995,2.0,60.0,3900.0
0.0,10.7752565,106.68636289999995,2.0,64.8,3500.0
0.0,10.7752565,106.68636289999995,4.0,56.0,4300.0
0.0,10.7752565,106.68636289999995,3.0,56.0,4000.0
0.0,10.7752565,106.68636289999995,3.0,73.0,3900.0
0.0,10.7752565,106.68636289999995,2.0,40.5,3000.0
0.0,10.7752565,106.68636289999995,3.0,66.5,4600.0
2.0,10.7905806,106.62893029999998,1.0,72.0,7200.0
0.0,10.7757518,106.68954400000007,2.0,25.2,3180.0
0.0,10.775658,106.68923589999997,3.0,83.4,3700.0
0.0,10.775658,106.68923589999997,2.0,25.2,3180.0
0.0,10.775658,106.68923589999997,3.0,42.0,3300.0
0.0,10.775658,106.68923589999997,3.0,27.9,3300.0
0.0,10.777483,106.68909610000003,3.0,43.2,4200.0
0.0,10.777483,106.68909610000003,3.0,51.1,4800.0
2.0,10.7930609,106.62790289999998,7.0,68.0,8000.0
2.0,10.7905806,106.62893029999998,3.0,64.0,8000.0
0.0,10.777483,106.68909610000003,3.0,35.0,3800.0
0.0,10.777483,106.68909610000003,3.0,36.0,4200.0
0.0,10.777483,106.68909610000003,2.0,51.0,3400.0
0.0,10.777483,106.68909610000003,2.0,42.0,3500.0
2.0,10.7995174,106.62989859999993,5.0,100.0,7000.0
2.0,10.795961,106.621983,3.0,74.0,7600.0
2.0,10.789547763560297,106.62553998780515,1.0,72.0,7200.0
2.0,10.789526685228662,106.62549707246092,2.0,72.0,7200.0
2.0,10.802996083569612,106.6297012566223,3.0,135.0,7500.0
2.0,10.7968837,106.62504749999994,1.0,44.0,2650.0
2.0,10.797231,106.62339399999996,3.0,73.2,4000.0
2.0,10.795961,106.621983,3.0,100.0,7600.0
2.0,10.7768755,106.62141739999993,4.0,200.0,8000.0
2.0,10.7995174,106.62989859999993,1.0,60.0,3700.0
2.0,10.8027558031595,106.62866456455697,3.0,135.0,7200.0
2.0,10.779517104864722,106.62450313568115,4.0,178.2,7000.0
2.0,10.7913081,106.6161548,1.0,225.0,7200.0
2.0,10.7904359682738,106.616541181059,3.0,512.0,4500.0
2.0,10.783959353056298,106.61898780046386,1.0,48.3,1950.0
2.0,10.779885187799586,106.63545318891602,1.0,140.0,7200.0
2.0,10.7775346,106.62914430000001,1.0,76.0,3950.0
2.0,10.7997882,106.63060399999995,3.0,702.0,35000.0
2.0,10.7788314,106.63090699999998,2.0,273.0,13500.0
2.0,10.7959523,106.63188220000006,3.0,68.0,4500.0
2.0,10.8024528419358,106.63500126190206,2.0,80.0,6900.0
2.0,10.795284,106.63845709999998,2.0,92.4,8000.0
2.0,10.7785654,106.63177919999998,3.0,64.8,4200.0
2.0,10.79473,106.6888,3.0,62.7,3600.0
2.0,10.776349384910633,106.64684861484989,3.0,68.0,5000.0
2.0,10.7943694949866,106.63315346560694,1.0,100.0,3400.0
2.0,10.7757193,106.63916990000007,6.0,80.0,5000.0
2.0,10.776458457397737,106.63957211904903,1.0,164.0,5100.0
2.0,10.782991212168975,106.62598504285279,4.0,80.0,5500.0
2.0,10.77687785073,106.644321137573,3.0,165.0,6400.0
2.0,10.7757193,106.63916990000007,6.0,80.0,5000.0
2.0,10.7757193,106.63916990000007,3.0,64.0,6100.0
2.0,10.77685277534899,106.64430708227837,1.0,23.8,1350.0
2.0,10.7871096,106.62417619999997,3.0,72.0,5500.0
2.0,10.782556266297584,106.62751996826171,1.0,105.0,6350.0
2.0,10.781406359708333,106.63146260321048,2.0,86.0,6200.0
2.0,10.787174,106.62357910000003,3.0,72.0,5500.0
2.0,10.786431782177681,106.62429064285277,3.0,64.8,3200.0
2.0,10.7863307,106.62765669999999,1.0,66.5,2420.0
2.0,10.7863307,106.62765669999999,2.0,70.0,6500.0
2.0,10.782083,106.625362,2.0,36.8,2400.0
2.0,10.7863307,106.62765669999999,3.0,56.0,5000.0
2.0,10.7863307,106.62765669999999,1.0,66.5,2420.0
2.0,10.785773,106.63334780000002,1.0,90.0,5850.0
2.0,10.785773,106.63334780000002,1.0,72.0,6900.0
2.0,10.7840780166518,106.63156267249099,4.0,56.0,5000.0
2.0,10.785526,106.63232100000005,1.0,67.0,7000.0
2.0,10.784362579159898,106.62909504019774,1.0,70.0,6700.0
2.0,10.780457,106.624818,1.0,77.6,3200.0
2.0,10.785578696527404,106.63368356217961,1.0,67.2,7000.0
2.0,10.780457,106.624818,2.0,136.8,6000.0
2.0,10.784261,106.62886100000003,2.0,75.0,6700.0
2.0,10.7863307,106.62765669999999,3.0,68.0,9900.0
2.0,10.7863307,106.62765669999999,1.0,80.0,8000.0
2.0,10.7885586,106.62278379999998,1.0,160.0,8000.0
2.0,10.785773000000006,106.63384132645876,1.0,36.0,1250.0
2.0,10.785424541403305,106.63307543491828,2.0,64.0,2600.0
2.0,10.78414502940837,106.62240514921268,4.0,84.0,8500.0
2.0,10.7857251902166,106.62569703306599,4.0,99.0,7500.0
2.0,10.7863307,106.62765669999999,6.0,102.5,7900.0
2.0,10.7885586,106.62278379999998,1.0,145.8,9000.0
2.0,10.7812609235686,106.62829097224403,1.0,152.0,5990.0
